   2.25999832       3.74870226E-02   3.74209471E-02   3.82520631E-02
   2.26999831       3.67372818E-02   3.66799645E-02   3.74870226E-02
   2.27999830       3.60025354E-02   3.59536521E-02   3.67372818E-02
   2.28999829       3.52824852E-02   3.52417231E-02   3.60025354E-02
   2.29999828       3.45768370E-02   3.45438905E-02   3.52824852E-02
   2.30999827       3.38853002E-02   3.38598788E-02   3.45768370E-02
   2.31999826       3.32075953E-02   3.31894085E-02   3.38853002E-02
   2.32999825       3.25434431E-02   3.25322114E-02   3.32075953E-02
   2.33999825       3.18925753E-02   3.18880305E-02   3.25434431E-02
   2.34999824       3.12547237E-02   3.12566087E-02   3.18925753E-02
   2.35999823       3.06296293E-02   3.06376852E-02   3.12547237E-02
   2.36999822       3.00170369E-02   3.00310180E-02   3.06296293E-02
   2.37999821       2.94166971E-02   2.94363666E-02   3.00170369E-02
   2.38999820       2.88283639E-02   2.88534891E-02   2.94166971E-02
   2.39999819       2.82517970E-02   2.82821525E-02   2.88283639E-02
   2.40999818       2.76867617E-02   2.77221259E-02   2.82517970E-02
   2.41999817       2.71330271E-02   2.71731932E-02   2.76867617E-02
   2.42999816       2.65903659E-02   2.66351290E-02   2.71330271E-02
   2.43999815       2.60585584E-02   2.61077173E-02   2.65903659E-02
   2.44999814       2.55373865E-02   2.55907513E-02   2.60585584E-02
   2.45999813       2.50266381E-02   2.50840206E-02   2.55373865E-02
   2.46999812       2.45261062E-02   2.45873239E-02   2.50266381E-02
   2.47999811       2.40355842E-02   2.41004638E-02   2.45261062E-02
   2.48999810       2.35548727E-02   2.36232430E-02   2.40355842E-02
   2.49999809       2.30837744E-02   2.31554713E-02   2.35548727E-02
   2.50999808       2.26220991E-02   2.26969607E-02   2.30837744E-02
   2.51999807       2.21696571E-02   2.22475324E-02   2.26220991E-02
   2.52999806       2.17262637E-02   2.18070019E-02   2.21696571E-02
   2.53999805       2.12917384E-02   2.13751961E-02   2.17262637E-02
   2.54999804       2.08659042E-02   2.09519397E-02   2.12917384E-02
   2.55999804       2.04485860E-02   2.05370635E-02   2.08659042E-02
   2.56999803       2.00396143E-02   2.01304033E-02   2.04485860E-02
   2.57999802       1.96388215E-02   1.97317936E-02   2.00396143E-02
   2.58999801       1.92460455E-02   1.93410795E-02   1.96388215E-02
   2.59999800       1.88611243E-02   1.89580992E-02   1.92460455E-02
   2.60999799       1.84839014E-02   1.85827054E-02   1.88611243E-02
   2.61999798       1.81142241E-02   1.82147436E-02   1.84839014E-02
   2.62999797       1.77519396E-02   1.78540666E-02   1.81142241E-02
   2.63999796       1.73969008E-02   1.75005328E-02   1.77519396E-02
   2.64999795       1.70489624E-02   1.71539988E-02   1.73969008E-02
   2.65999794       1.67079829E-02   1.68143287E-02   1.70489624E-02
   2.66999793       1.63738225E-02   1.64813828E-02   1.67079829E-02
   2.67999792       1.60463452E-02   1.61550287E-02   1.63738225E-02
   2.68999791       1.57254189E-02   1.58351399E-02   1.60463452E-02
   2.69999790       1.54109104E-02   1.55215813E-02   1.57254189E-02
   2.70999789       1.51026919E-02   1.52142346E-02   1.54109104E-02
   2.71999788       1.48006380E-02   1.49129732E-02   1.51026919E-02
   2.72999787       1.45046255E-02   1.46176759E-02   1.48006380E-02
   2.73999786       1.42145334E-02   1.43282283E-02   1.45046255E-02
   2.74999785       1.39302425E-02   1.40445102E-02   1.42145334E-02
   2.75999784       1.36516374E-02   1.37664098E-02   1.39302425E-02
   2.76999784       1.33786043E-02   1.34938173E-02   1.36516374E-02
   2.77999783       1.31110325E-02   1.32266227E-02   1.33786043E-02
   2.78999782       1.28488122E-02   1.29647171E-02   1.31110325E-02
   2.79999781       1.25918360E-02   1.27079990E-02   1.28488122E-02
   2.80999780       1.23399990E-02   1.24563649E-02   1.25918360E-02
   2.81999779       1.20931994E-02   1.22097116E-02   1.23399990E-02
   2.82999778       1.18513359E-02   1.19679440E-02   1.20931994E-02
   2.83999777       1.16143096E-02   1.17309624E-02   1.18513359E-02
   2.84999776       1.13820238E-02   1.14986748E-02   1.16143096E-02
   2.85999775       1.11543834E-02   1.12709850E-02   1.13820238E-02
   2.86999774       1.09312953E-02   1.10478057E-02   1.11543834E-02
   2.87999773       1.07126692E-02   1.08290445E-02   1.09312953E-02
   2.88999772       1.04984157E-02   1.06146149E-02   1.07126692E-02
   2.89999771       1.02884471E-02   1.04044313E-02   1.04984157E-02
   2.90999770       1.00826779E-02   1.01984106E-02   1.02884471E-02
   2.91999769       9.88102425E-03   9.99646913E-03   1.00826779E-02
   2.92999768       9.68340412E-03   9.79852490E-03   9.88102425E-03
   2.93999767       9.48973559E-03   9.60450154E-03   9.68340412E-03
   2.94999766       9.29994043E-03   9.41431988E-03   9.48973559E-03
   2.95999765       9.11394134E-03   9.22790449E-03   9.29994043E-03
   2.96999764       8.93166289E-03   9.04517993E-03   9.11394134E-03
   2.97999763       8.75302963E-03   8.86607356E-03   8.93166289E-03
   2.98999763       8.57796893E-03   8.69051367E-03   8.75302963E-03
   2.99999762       8.40640999E-03   8.51842947E-03   8.57796893E-03
   3.00999761       8.23828205E-03   8.34975392E-03   8.40640999E-03
   3.01999760       8.07351619E-03   8.18441808E-03   8.23828205E-03
   3.02999759       7.91204628E-03   8.02235585E-03   8.07351619E-03
   3.03999758       7.75380526E-03   7.86350295E-03   7.91204628E-03
   3.04999757       7.59872934E-03   7.70779466E-03   7.75380526E-03
   3.05999756       7.44675472E-03   7.55517092E-03   7.59872934E-03
   3.06999755       7.29781948E-03   7.40556838E-03   7.44675472E-03
   3.07999754       7.15186307E-03   7.25892792E-03   7.29781948E-03
   3.08999753       7.00882589E-03   7.11519225E-03   7.15186307E-03
   3.09999752       6.86864927E-03   6.97430130E-03   7.00882589E-03
   3.10999751       6.73127640E-03   6.83620200E-03   6.86864927E-03
   3.11999750       6.59665093E-03   6.70083566E-03   6.73127640E-03
   3.12999749       6.46471791E-03   6.56815059E-03   6.59665093E-03
   3.13999748       6.33542333E-03   6.43809279E-03   6.46471791E-03
   3.14999747       6.20871503E-03   6.31061010E-03   6.33542333E-03
   3.15999746       6.08454086E-03   6.18565129E-03   6.20871503E-03
   3.16999745       5.96285006E-03   6.06316747E-03   6.08454086E-03
   3.17999744       5.84359327E-03   5.94310882E-03   5.96285006E-03
   3.18999743       5.72672160E-03   5.82542736E-03   5.84359327E-03
   3.19999743       5.61218709E-03   5.71007654E-03   5.72672160E-03
   3.20999742       5.49994316E-03   5.59700653E-03   5.61218709E-03
   3.21999741       5.38994418E-03   5.48618147E-03   5.49994316E-03
   3.22999740       5.28214546E-03   5.37755014E-03   5.38994418E-03
   3.23999739       5.17650275E-03   5.27106505E-03   5.28214546E-03
   3.24999738       5.07297274E-03   5.16669126E-03   5.17650275E-03
   3.25999737       4.97151306E-03   5.06438175E-03   5.07297274E-03
   3.26999736       4.87208273E-03   4.96410253E-03   4.97151306E-03
   3.27999735       4.77464125E-03   4.86580702E-03   4.87208273E-03
   3.28999734       4.67914855E-03   4.76945518E-03   4.77464125E-03
   3.29999733       4.58556553E-03   4.67501627E-03   4.67914855E-03
   3.30999732       4.49385401E-03   4.58244653E-03   4.58556553E-03
   3.31999731       4.40397672E-03   4.49170638E-03   4.49385401E-03
   3.32999730       4.31589736E-03   4.40276461E-03   4.40397672E-03
   3.33999729       4.22957959E-03   4.31558629E-03   4.31589736E-03
   3.34999728       4.14498802E-03   4.23013000E-03   4.22957959E-03
   3.35999727       4.06208821E-03   4.14636778E-03   4.14498802E-03
   3.36999726       3.98084661E-03   4.06426238E-03   4.06208821E-03
   3.37999725       3.90122971E-03   3.98378633E-03   3.98084661E-03
   3.38999724       3.82320513E-03   3.90490447E-03   3.90122971E-03
   3.39999723       3.74674099E-03   3.82758025E-03   3.82320513E-03
   3.40999722       3.67180607E-03   3.75178899E-03   3.74674099E-03
   3.41999722       3.59836989E-03   3.67749692E-03   3.67180607E-03
   3.42999721       3.52640240E-03   3.60467937E-03   3.59836989E-03
   3.43999720       3.45587428E-03   3.53330234E-03   3.52640240E-03
   3.44999719       3.38675687E-03   3.46333627E-03   3.45587428E-03
   3.45999718       3.31902178E-03   3.39475926E-03   3.38675687E-03
   3.46999717       3.25264130E-03   3.32754035E-03   3.31902178E-03
   3.47999716       3.18758842E-03   3.26164928E-03   3.25264130E-03
   3.48999715       3.12383659E-03   3.19706416E-03   3.18758842E-03
   3.49999714       3.06135975E-03   3.13375960E-03   3.12383659E-03
   3.50999713       3.00013251E-03   3.07170558E-03   3.06135975E-03
   3.51999712       2.94012995E-03   3.01088183E-03   3.00013251E-03
   3.52999711       2.88132741E-03   2.95126112E-03   2.94012995E-03
   3.53999710       2.82370090E-03   2.89282366E-03   2.88132741E-03
   3.54999709       2.76722689E-03   2.83554336E-03   2.82370090E-03
   3.55999708       2.71188235E-03   2.77939439E-03   2.76722689E-03
   3.56999707       2.65764468E-03   2.72435881E-03   2.71188235E-03
   3.57999706       2.60449178E-03   2.67041172E-03   2.65764468E-03
   3.58999705       2.55240197E-03   2.61753541E-03   2.60449178E-03
